Company Name,Website,City,Address,Company Stage,Company_Stage_Classified,Focus Areas,Focus_Areas_Enhanced,Description,Description_Enhanced,Google_Name,Google_Address,Google_Website,Latitude,Longitude,Confidence_Score,Validation_Source,Classifier_Date
Cellecta,https://cellecta.com/,Mountain View,"320 Logue Ave, Mountain View, CA 94043, USA",,Unknown,"CRISPR and RNAi Genetic Screens, Libraries and Construct; Sequencing; RNA Expression Profiling; Barcode Libraries",,,,Cellecta,"320 Logue Ave, Mountain View, CA 94043, USA",https://cellecta.com/,37.3964835,-122.0507979,0.9999999999999999,BPG,2025-11-15
Cellentia,https://www.cellentiabio.com/,Mountain View,,,Unknown,Custom Bioassays,,,,,,,,,,BPG,2025-11-15
Cellgen Diagnostics,https://cellgendx.com/,San Diego,,,Unknown,Diagnostics,,,,,,,,,,BPG,2025-11-15
Cellics Therapeutics,https://www.cellics.com/,San Diego,"11588 Sorrento Valley Rd #18, San Diego, CA 92121, USA",,Private,Nanosponge Technology,,,,Cellics Therapeutics,"11588 Sorrento Valley Rd #18, San Diego, CA 92121, USA",https://www.cellics.com/,32.911824,-117.232986,0.9999999999999999,BPG,2025-11-15
Cello Therapeutics,https://cellotherapeutics.com/,San Diego,"11568 Sorrento Valley Rd suite 12, San Diego, CA 92121, USA",,Private,Nanoparticle Delivery Platform,,,,"Cello Therapeutics, Inc.","11568 Sorrento Valley Rd suite 12, San Diego, CA 92121, USA",https://cellotherapeutics.com/,32.9115898,-117.232842,0.9999999999999999,BPG,2025-11-15
Cellsonics,https://cellsonics.com/,San Jose,,,Unknown,Single Cell Sample Prep,,,,,,,,,,BPG,2025-11-15
Celltheon,https://celltheon.com/,Union City,"32980 Alvarado-Niles Rd #826, Union City, CA 94587, USA",,Unknown,Protein expression technology,,,,Celltheon Corporation,"32980 Alvarado-Niles Rd #826, Union City, CA 94587, USA",http://www.celltheon.com/,37.5953743,-122.0442354,0.9999999999999999,BPG,2025-11-15
Celltrio,https://celltrio.com/,Fremont,"47777 Warm Springs Blvd, Fremont, CA 94539, USA",,Unknown,Life Science Robotics,,,,Celltrio Inc.,"47777 Warm Springs Blvd, Fremont, CA 94539, USA",https://celltrio.com/,37.4779426,-121.9235119,0.8999999999999999,BPG,2025-11-15
Cellular Vehicles,https://www.cellularvehicles.com/,San Mateo,,,Unknown,Process automation platform for cell and gene therapies,,,,,,,,,,BPG,2025-11-15
Cellworks,https://cellworks.life/,South SF,"400 Oyster Point Blvd Suite 207, South San Francisco, CA 94080, USA",,Unknown,Biosimulations,,,,"CELLWORKS GROUP, INC. HEADQUARTERS","400 Oyster Point Blvd Suite 207, South San Francisco, CA 94080, USA",https://cellworks.life/,37.6652573,-122.3827431,0.9425,BPG,2025-11-15
Celprogen,https://celprogen.com/,Torrance,"3914 Del Amo Blvd #901, Torrance, CA 90503, USA",,Unknown,Stem cell research and therapeutics products for regenerative medicine,,,,Celprogen Inc,"3914 Del Amo Blvd #901, Torrance, CA 90503, USA",http://celprogen.com/,33.8484008,-118.3548183,0.9999999999999999,BPG,2025-11-15
CenExel Clinical Research,https://cenexelresearch.com/act/,Anaheim,"2441 W La Palma Ave Suite 140, Anaheim, CA 92801, USA",,Unknown,Clinical Research,,,,CenExel Anaheim CA,"2441 W La Palma Ave Suite 140, Anaheim, CA 92801, USA",https://cenexelresearch.com/act/,33.848296,-117.9699,0.9386666666666666,BPG,2025-11-15
Cencora,https://www.cencora.com,,,,Unknown,,,"Cencora, Inc., formerly known as AmerisourceBergen, is an American drug wholesale and distribution company and a contract research organization, that was formed by the merger of Bergen Brunswig and...","Cencora, Inc., formerly known as AmerisourceBergen, is an American drug wholesale and distribution company and a contract research organization, that was formed by the merger of Bergen Brunswig and...",,,,,,,Wikipedia,
Cenna Biosciences,https://cennabiosciences.com/,La Jolla,"505 Coast S Blvd #302, La Jolla, CA 92037, USA",,Unknown,Alzheimer's Drugs Targeting Amyloid Beta,,,,Cenna BioSciences,"505 Coast S Blvd #302, La Jolla, CA 92037, USA",http://cennabiosciences.com/,32.843181,-117.279377,0.9999999999999999,BPG,2025-11-15
Centivax,https://www.centivax.com/,South SF,,,Unknown,"Antiinfectives, Antivenoms",,,,,,,,,,BPG,2025-11-15
Centricity Vision,https://zeptozone.com/,Carlsbad,,,Unknown,Cataract Surgery Device,,,,,,,,,,BPG,2025-11-15
Centrillion Technologies,https://www.centrilliontech.com/,Palo Alto,"2500 Faber Pl, Palo Alto, CA 94303, USA",,Unknown,Genomic Services,,,,Centrillion Technologies,"2500 Faber Pl, Palo Alto, CA 94303, USA",https://www.centrilliontech.com/contact-2/,37.4492113,-122.1165394,0.9999999999999999,BPG,2025-11-15
Cepheid,https://www.cepheid.com/en-US.html,Sunnyvale,,,Unknown,Molecular Diagnostics,,,,,,,,,,BPG,2025-11-15
Ceragenix Pharmaceuticals,http://www.highbeam.com/doc/1P1-143172912.html,,,,Unknown,,,"Ceragenix Pharmaceuticals, Inc.","Ceragenix Pharmaceuticals, Inc.",,,,,,,Wikipedia,
Cerebra AI,https://cerebraai.ai/,Palo Alto,"320 High St, Palo Alto, CA 94301, USA",,Unknown,AI-driven neuroradiology software for rapid acute ischemic stroke detection,,,,CerebraAI Inc.,"320 High St, Palo Alto, CA 94301, USA",https://cerebraai.ai/,37.445223,-122.1655131,0.9919999999999999,BPG,2025-11-15
Cerevel Therapeutics,https://www.cerevel.com,,"222 Jacobs St Suite 200, East Cambridge, MA 02141, USA",,Unknown,,,"Cerevel Therapeutics Holdings, Inc.","Cerevel Therapeutics Holdings, Inc.","Cerevel Therapeutics, LLC","222 Jacobs St Suite 200, East Cambridge, MA 02141, USA",http://cerevel.com/,42.3725372,-71.07443030000002,0.7999999999999999,Wikipedia,
Ceribell,https://ceribell.com/,Sunnyvale,"360 N Pastoria Ave, Sunnyvale, CA 94085, USA",,Unknown,Fast EEG,,,,Ceribell,"360 N Pastoria Ave, Sunnyvale, CA 94085, USA",https://www.ceribell.com/,37.386454,-122.0348458,0.9999999999999999,BPG,2025-11-15
Certis Oncology Solutions,https://www.certisoncology.com/#drug-development,San Diego,"5626 Oberlin Dr Suite 110, San Diego, CA 92121, USA",,Unknown,"Cancer therapy recommendation platform, preclinical CRO",,,,Certis Oncology,"5626 Oberlin Dr Suite 110, San Diego, CA 92121, USA",https://certisoncology.com/,32.89221819999999,-117.1971476,0.9680000000000001,BPG,2025-11-15
Cerus,https://www.cerus.com/,Concord,"1220 Concord Ave Suite 600, Concord, CA 94520, USA",,Unknown,"Medical Devices, Biotechnology",,,,Cerus Corporation,"1220 Concord Ave Suite 600, Concord, CA 94520, USA",http://www.cerus.com/,37.9798912,-122.0534703,0.9999999999999999,BPG,2025-11-15
Cessation Therapeutics,https://cessationtherapeutics.com/,San Diego,,,Private,Antibody Therapies for Overdose Reversal,,,,,,,,,,BPG,2025-11-15
Chai Discovery,https://www.chaidiscovery.com/,San Francisco,,,Unknown,AI Antibody Discovery,,,,,,,,,,BPG,2025-11-15
Channel Medsystems,https://cerene.com/,Berkeley,"2919 Seventh St, Berkeley, CA 94710, USA",,Unknown,Endometrial ablation for women with heavy menstrual bleeding,,,,"Channel Medsystems, Inc.","2919 Seventh St, Berkeley, CA 94710, USA",https://cerene.com/,37.8525265,-122.2909988,0.9999999999999999,BPG,2025-11-15
Chanshow Biotechnology,https://www.chanshow-biotech.com/?_l=en,San Diego,"7860 Mission Center Ct ste 201, San Diego, CA 92108, USA",,Unknown,Lab Consumables,,,,Chanshow Biotechnology,"7860 Mission Center Ct ste 201, San Diego, CA 92108, USA",http://www.chanshow-biotech.com/?_l=zh_CN,32.7739175,-117.1550137,0.9999999999999999,BPG,2025-11-15
Chantibody,https://chantibody.com/home,Menlo Park,,,Unknown,Antibody discovery platform,,,,,,,,,,BPG,2025-11-15
Character Biosciences,https://www.characterbio.com/,Brisbane,,,Unknown,Clinical genomic and deep phenotyping platform,,,,,,,,,,BPG,2025-11-15
ChemDiv,https://www.chemdiv.com/,San Diego,"12730 High Bluff Dr #100, San Diego, CA 92130, USA",,Unknown,"Contract Development, Clinical Trial Monitoring",,,,ChemDiv,"12730 High Bluff Dr #100, San Diego, CA 92130, USA",https://www.chemdiv.com/,32.9493839,-117.2413691,0.9999999999999999,BPG,2025-11-15
Chembridge Corporation,https://chembridge.com/,San Diego,"11199 Sorrento Valley Rd STE 206, San Diego, CA 92121, USA",,Unknown,Screening Libraries,,,,ChemBridge Corporation,"11199 Sorrento Valley Rd STE 206, San Diego, CA 92121, USA",https://chembridge.com/,32.9060045,-117.2264054,0.9999999999999999,BPG,2025-11-15
Chemveda Life Sciences,https://chemvedals.com/,San Diego,"9920 Pacific Heights Blvd Suite 150, San Diego, CA 92121, USA",,Unknown,Drug Discovery & development Services,,,,"Chemveda Life Sciences, Inc.","9920 Pacific Heights Blvd Suite 150, San Diego, CA 92121, USA",http://chemvedals.com/,32.9000079,-117.1903523,0.9999999999999999,BPG,2025-11-15
Chimera Bioengineering,https://www.chimera.bio/,South SF,,,Unknown,CAR-T therapies,,,,,,,,,,BPG,2025-11-15
ChromaCode,https://www.chromacode.com/,Carlsbad,"2292 Faraday Ave #110, Carlsbad, CA 92008, USA",,Unknown,Real-Time PCR Multiplexing,,,,ChromaCode,"2292 Faraday Ave #110, Carlsbad, CA 92008, USA",https://www.chromacode.com/,33.1354075,-117.2770014,0.9999999999999999,BPG,2025-11-15
Chrysalis Biomedical Advisors,https://chrysalisbiomed.com/,Redwood City,,,Unknown,Boutique strategy consulting firm,,,,,,,,,,BPG,2025-11-15
Cidara Therapeutics,https://www.cidara.com/,San Diego,"6310 Nancy Ridge Dr #101, San Diego, CA 92121, USA",,Private,"Small molecules, peptide",,,,Cidara Therapeutics,"6310 Nancy Ridge Dr #101, San Diego, CA 92121, USA",http://www.cidara.com/contact/,32.8879402,-117.1835982,0.9999999999999999,BPG,2025-11-15
CinderBio,https://www.cinderbio.com/,San Leandro,,,Unknown,Proteases for proteomics analyses,,,,,,,,,,BPG,2025-11-15
Cipherome,https://www.cipherome.com/,San Jose,"2674 N First St suite 100, San Jose, CA 95134, USA",,Unknown,Genetic Screening for Ideal Treatments,,,,"Cipherome, Inc","2674 N First St suite 100, San Jose, CA 95134, USA",http://www.cipherome.com/,37.3878889,-121.9285753,0.9999999999999999,BPG,2025-11-15
Circle Pharma,https://circlepharma.com/,South SF,"169 Harbor Wy, South San Francisco, CA 94080, USA",,Private,Macrocyclic Therapeutics,,,,"Circle Pharma, Inc.","169 Harbor Wy, South San Francisco, CA 94080, USA",http://www.circlepharma.com/,37.6524074,-122.3997064,0.9999999999999999,BPG,2025-11-15
Cirsium Biosciences,https://cirsiumbio.com/,San Diego,"8500 Redwood Creek Ln, San Diego, CA 92126, USA",,Unknown,Plant-grown Gene Therapy,,,,Cirsium Biosciences,"8500 Redwood Creek Ln, San Diego, CA 92126, USA",https://cirsiumbio.com/contact/,32.8976889,-117.1428506,0.9999999999999999,BPG,2025-11-15
Cirtec Medical,https://www.cirtecmed.com/,Los Gatos,"101 Cooper Ct, Los Gatos, CA 95032, USA",,Unknown,Contract Medical Devices,,,,Cirtec Medical,"101 Cooper Ct, Los Gatos, CA 95032, USA",http://www.cirtecmed.com/,37.2403444,-121.9730265,0.9999999999999999,BPG,2025-11-15
Cisterna Biologics,https://www.cisternabx.com/,Carlsbad,,,Unknown,RNA Production,,,,,,,,,,BPG,2025-11-15
Civica Rx,http://www.civicarx.org,,,,Unknown,,,Civica Rx is a nonprofit generic drug company founded in 2018 by leading U.S.,Civica Rx is a nonprofit generic drug company founded in 2018 by leading U.S.,,,,,,,Wikipedia,
Clara Health,https://www.clarahealth.com/,San Diego,"188 King St PH3, San Francisco, CA 94107, USA",,Unknown,Clinical Trial Patient Recruitment & Retention Platform,,,,Clara Health,"188 King St PH3, San Francisco, CA 94107, USA",https://www.clarahealth.com/,37.7786357,-122.3918135,0.9999999999999999,BPG,2025-11-15
Clarity Genomics,https://www.clarity-genomics.com/,San Diego,"501 W Broadway Suite 800 PMB #42, San Diego, CA 92101, USA",,Unknown,Genomic Analysis,,,,Clarity Genomics,"501 W Broadway Suite 800 PMB #42, San Diego, CA 92101, USA",http://www.clarity-genomics.com/,32.7150822,-117.1677884,0.9999999999999999,BPG,2025-11-15
Clear Labs,https://www.clearlabs.com/,San Carlos,"1559 Industrial Rd, San Carlos, CA 94070, USA",,Research,Automated Next-Generation Sequencing Platforms for Pathogen Detection and Genomic Surveillance,,,,Clear Labs,"1559 Industrial Rd, San Carlos, CA 94070, USA",https://www.clearlabs.com/,37.5003032,-122.2416651,0.9999999999999999,BPG,2025-11-15
ClearFlow,https://clearflow.com/,Irvine,"16 Technology Dr Suite 150, Irvine, CA 92618, USA",,Unknown,Blood drainage device,,,,"ClearFlow, Inc.","16 Technology Dr Suite 150, Irvine, CA 92618, USA",http://www.clearflow.com/,33.6495739,-117.7354725,0.9999999999999999,BPG,2025-11-15
ClearNote Health,https://www.clearnotehealth.com/,San Mateo,"10578 Science Center Dr, San Diego, CA 92121, USA",,Unknown,Liquid Biopsy,,,,ClearNote Health,"10578 Science Center Dr, San Diego, CA 92121, USA",https://www.clearnotehealth.com/,32.8952881,-117.2316256,0.9999999999999999,BPG,2025-11-15
ClearPath Surgical,https://www.clearpathsurgical.com/,Orange,,,Unknown,Surgical Devices,,,,,,,,,,BPG,2025-11-15
ClearPoint Neuro,https://www.clearpointneuro.com/,Carlsbad,"120 S Sierra Ave Suite 1, Solana Beach, CA 92075, USA",,Unknown,"Minimally invasive surgical procedures in the brain and heart under direct, intra-procedural MRI guidance",,,,"ClearPoint Neuro, Inc.","120 S Sierra Ave Suite 1, Solana Beach, CA 92075, USA",http://www.clearpointneuro.com/,32.9911314,-117.2727773,0.9999999999999999,BPG,2025-11-15
Cleo Life Sciences,https://www.cleolifesciences.com/,South SF,,,Service,"CMC Consulting, Contract Research",,,,,,,,,,BPG,2025-11-15
Climax Laboratories,https://www.climaxlabs.com/,San Jose,"1939 Monterey Road STE 10, San Jose, CA 95112, USA",,Research,Bio-analytical services,,,,"Climax Laboratories, Inc","1939 Monterey Road STE 10, San Jose, CA 95112, USA",http://climaxlabs.com/,37.3059961,-121.8684786,0.9999999999999999,BPG,2025-11-15
ClinDatrix,https://clindatrix.com/,Irvine,"1 Ada Suite #250, Irvine, CA 92618, USA",,Unknown,Clinical Research,,,,"ClinDatrix, Inc.","1 Ada Suite #250, Irvine, CA 92618, USA",https://www.clindatrix.com/,33.6548816,-117.7372663,0.9999999999999999,BPG,2025-11-15
Cliniqa,https://www.cliniqa.com/,San Marcos,"495 Enterprise St, San Marcos, CA 92078, USA",,Unknown,"Lab Research Products, Biomaterials",,,,"Cliniqa Corporation, a Bio-Techne Brand","495 Enterprise St, San Marcos, CA 92078, USA",http://www.cliniqa.com/,33.1374715,-117.1514303,0.9351351351351352,BPG,2025-11-15
Clinuvel Pharmaceuticals,https://www.clinuvel.com/,Burlingame,,,Private,Small Molecules,,,,,,,,,,BPG,2025-11-15
CloudCath,https://www.cloudcath.com/,San Francisco,"665 3rd St, San Francisco, CA 94107, USA",,Unknown,Remote Catheter Monitoring Platform,,,,CloudCath,"665 3rd St, San Francisco, CA 94107, USA",https://www.cloudcath.com/,37.7795526,-122.3929151,0.9999999999999999,BPG,2025-11-15
Cloudbreak Pharmaceutical,https://cloudbreakpharma.com/,Irvine,,,Private,Pterygium Treatment,,,,,,,,,,BPG,2025-11-15
Clovis Oncology,http://clovisoncology.com/products-companion-diagnostics,,,,Unknown,,,"Clovis Oncology is an American pharmaceutical company which mainly markets products for treatment in oncology. Clovis was founded in 2009 and is headquartered in Boulder, Colorado.","Clovis Oncology is an American pharmaceutical company which mainly markets products for treatment in oncology. Clovis was founded in 2009 and is headquartered in Boulder, Colorado.",,,,,,,Wikipedia,
CoA Therapeutics,https://coatherapeutics.com/,San Francisco,,,Private,Drugs targeting Coenzyme-A,,,,,,,,,,BPG,2025-11-15
CoaguSense,https://coag-sense.com/,Fremont,,,Unknown,Coagulation monitor,,,,,,,,,,BPG,2025-11-15
Coagulant Therapeutics,https://www.coagulanttherapeutics.com/,Berkeley,,,Private,RFVIIa analogue,,,,,,,,,,BPG,2025-11-15
Coastar Therapeutics,https://coastartherapeutics.com/,San Diego,"9520 Padgett St #101, San Diego, CA 92126, USA",,Private,Cell Membrane Coating Technology,,,,Coastar Therapeutics,"9520 Padgett St #101, San Diego, CA 92126, USA",https://coastartherapeutics.com/,32.8958022,-117.1274864,0.9999999999999999,BPG,2025-11-15
Codexis,https://www.codexis.com/,Redwood City,"400 Penobscot Dr, Redwood City, CA 94063, USA",,Unknown,Enzymatic Manufacturing of siRNA Therapeutics,,,,"Codexis, Inc.","400 Penobscot Dr, Redwood City, CA 94063, USA",http://www.codexis.com/,37.5005188,-122.2168244,0.9999999999999999,BPG,2025-11-15
Cognixion,https://www.cognixion.com/,Santa Barbara,"24 E Cota St Suite 101, Santa Barbara, CA 93101, USA",,Unknown,Brain-Computer Interface,,,,Cognixion,"24 E Cota St Suite 101, Santa Barbara, CA 93101, USA",https://www.cognixion.com/speakprose,34.4183118,-119.6959142,0.9999999999999999,BPG,2025-11-15
Cognos Therapeutics,https://cognosthx.com/,Los Angeles,"10604 S La Cienega Blvd, Inglewood, CA 90304, USA",,Private,Implantable device for the metronomic delivery of therapeutics for neuropathic disease mitigation,,,,"Cognos Therapeutics, Inc","10604 S La Cienega Blvd, Inglewood, CA 90304, USA",https://cognosthx.com/,33.9398919,-118.3698635,0.9999999999999999,BPG,2025-11-15
Cognuse Neuroscience,http://www.cognuse.com/,San Diego,"3210 Merryfield Row, San Diego, CA 92121, USA",,Unknown,Software Systems,,,,Cognuse Inc,"3210 Merryfield Row, San Diego, CA 92121, USA",http://www.cognuse.com,32.9008574,-117.2343912,0.9480000000000001,BPG,2025-11-15
Coherence Neuro,https://coherenceneuro.com/,San Francisco,,,Unknown,Cancer Therapy Wearable,,,,,,,,,,BPG,2025-11-15
Coherus Oncology,https://www.coherus.com/,Redwood City,"333 Twin Dolphin Dr #600, Redwood City, CA 94065, USA",,Unknown,"Biologics, Biosimilars",,,,Coherus BioSciences,"333 Twin Dolphin Dr #600, Redwood City, CA 94065, USA",http://www.coherus.com/,37.52214499999999,-122.2575535,0.9340430622009569,BPG,2025-11-15
Collaborative Clinical Research Consulting,https://ccrc-inc.com/,Carlsbad,,,Unknown,Clinical Consulting,,,,,,,,,,BPG,2025-11-15
Collaborative Drug Discovery,https://www.collaborativedrug.com/,Burlingame,"1633 Old Bayshore Hwy # 342, Burlingame, CA 94010, USA",,Unknown,Biological & Chemical Database,,,,Collaborative Drug Discovery,"1633 Old Bayshore Hwy # 342, Burlingame, CA 94010, USA",https://www.collaborativedrug.com/,37.5993997,-122.3696068,0.9999999999999999,BPG,2025-11-15
Color,https://www.color.com/,Burlingame,"831 Mitten Rd #100, Burlingame, CA 94010, USA",,Unknown,"Genetic testing, direct to consumer",,,,Color Health,"831 Mitten Rd #100, Burlingame, CA 94010, USA",https://www.color.com/,37.6015837,-122.372944,0.9533333333333333,BPG,2025-11-15
Combe Incorporated,http://www.combe.com/,,,,Unknown,,,"Combe Incorporated, based in White Plains, New York, is an American personal-care company founded in 1949 by Ivan Combe. Combe products are sold in 64 countries on six continents.","Combe Incorporated, based in White Plains, New York, is an American personal-care company founded in 1949 by Ivan Combe. Combe products are sold in 64 countries on six continents.",,,,,,,Wikipedia,
Compact Cath,https://www.compactcath.com/,Redwood City,"1755 E Bayshore Rd Suite 10A & 10B, Redwood City, CA 94063, USA",,Unknown,Catheter,,,,CompactCath Inc.,"1755 E Bayshore Rd Suite 10A & 10B, Redwood City, CA 94063, USA",http://www.compactcath.com/,37.4896083,-122.2098106,0.9933333333333333,BPG,2025-11-15
Comparative Biosciences,https://www.compbio.com/,Sunnyvale,"786 Lucerne Dr, Sunnyvale, CA 94085, USA",,Unknown,"GLP and non-GLP preclinical toxicology, efficacy, pharmacology, histopathology, and safety studies on all laboratory species.",,,,Comparative Bioscience,"786 Lucerne Dr, Sunnyvale, CA 94085, USA",https://www.compbio.com/,37.3791751,-122.0135176,0.9965217391304347,BPG,2025-11-15
Complete Genomics,https://www.completegenomics.com/,San Jose,"2904 Orchard Pkwy, San Jose, CA 95134, USA",,Unknown,Genomic Studies,,,,Complete Genomics,"2904 Orchard Pkwy, San Jose, CA 95134, USA",http://www.completegenomics.com/,37.3914021,-121.9360754,0.9999999999999999,BPG,2025-11-15
Compugen,https://cgen.com/,San Francisco,,,Unknown,Biologics,,,,,,,,,,BPG,2025-11-15
